2785	50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,70,50,50,50,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,0,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,50,50,50,-2,0,-2,70,-2,70,50,50,-2
2301	60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,100,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,100,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,-2,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,60,0,-2,100,-2,60,-2,60,60,-2,60,0,-2,100,-2,60,-2,60,60,-2,60,-2,60,0,-2,100,-2,60,-2,60,60,-2
1452	80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,100,-2,80,80,80,0,-2,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,-2
2783	40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,-2
2309	50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,50,-2,50,50,50,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,-2,50,0,-2,100,-2,50,-2,50,50,-2,50,-2,50,0,-2,100,-2,50,-2,50,50,-2
2307	50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,-2,50,-2,0,-2,100,-2,50,-2,50,50,-2,50,-2,50,0,-2,100,-2,50,-2,50,50,-2
3650	60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,60,-2,60,60,-2
1473	80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,100,-2,80,80,80,0,-2,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,-2
1471	80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,100,-2,80,80,80,0,-2,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,-2
1	100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2
1469	80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,100,-2,80,80,80,0,-2,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,-2
2799	40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,-2
3	100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2
1466	80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2
2797	50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,50,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,-2
5	100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2,100,70,70,100,-2
