2016-06-08-:-6f5c84ff-1833-0500-a6ce-4440d98c4a42	1, 51, 47, 51, 47, 51, 47, 51, 47, 43, 47, 47, 42, 47, 6, 8, 7, 8, 7, 9, 7, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 9, 7, 7, 9, 12, 13, 12, 14, 16, 14, 47, 41, 52, 39, 42, 46, 49, 46, 28, 26, 44, 45, 25, 23, 52, 24, 20, 21, 20, 24, 20, 18, 47, 18, 16, 17, 15, 17, 16, 14, 2
2016-06-09-:-187f5edb-d334-0500-31d2-4440588c4a42	50, 32, 28, 49, 43, 47, 43, 42, 47, 4, 5
2016-06-09-:-420d4a72-c534-0500-2dd7-454034854a42	5, 51, 47, 47, 47, 47, 8, 12, 11, 51, 11, 10, 51, 12, 51, 12, 51, 42, 12, 11, 42, 12, 31, 12, 31, 9, 47, 31, 47, 43, 42, 48, 42, 39, 44, 45, 27, 25, 30, 29, 30, 20, 21, 20, 21, 48, 21, 20, 24, 40, 52, 39, 48, 39, 42, 39, 39, 48, 42, 48, 42, 48, 42, 48, 42, 23, 42, 48, 29, 39, 48, 39, 47, 48, 39, 48, 21, 11, 48, 11, 48, 12, 48, 12, 1, 48, 43
2016-06-09-:-6f5c84ff-1833-0500-a6ce-4440d98c4a42	2, 51, 48, 51, 50, 51, 2, 51, 2, 51, 51, 47, 51, 1, 51, 47, 51, 47, 1
2016-06-09-:-9331006a-1933-0500-92ce-4440dc8c4a42	1, 51, 47, 4, 3, 5, 6, 8, 47, 42, 47, 6, 8, 47, 14, 15, 17, 47, 41, 47, 7, 9, 10, 12, 14, 16, 47, 16, 18, 47, 18, 47, 18, 19, 18, 40, 52, 40, 24, 20, 24, 30, 20, 30, 20, 30, 20, 30, 29, 30, 32, 34, 36, 32, 34, 33, 35, 37, 38, 37, 38, 32, 38, 32, 49, 28, 46, 49, 46, 42, 47, 4, 47, 42, 47, 8, 7, 47, 39, 47, 42, 39, 44, 46, 49
2016-06-09-:-9bdbf288-a131-0500-05ce-0e40227b4342	48, 51, 4
2016-06-09-:-b204511c-c034-0500-22bc-ae4074a64d42	1, 6, 5, 6, 47, 8, 11, 10, 1, 12, 8, 12, 10, 11, 10, 12, 9, 47, 6, 5, 3, 4, 43, 49, 43, 47, 6, 47, 42, 39, 42, 45, 27, 25, 27, 25, 30, 29, 23, 29, 20, 21, 20, 21, 20, 30, 20, 21, 20, 24, 23, 20, 24, 40, 52, 39, 51, 39, 47, 42, 47, 39, 47, 39, 47, 47, 47, 42, 47, 42, 47, 42, 48, 47, 52, 14, 42, 16, 14, 42, 16, 42, 16, 51, 3, 5, 3, 4, 6, 4, 6, 48, 47, 39, 48, 11, 42, 12, 14, 47, 14, 19, 43, 51, 43, 48, 47, 14, 16, 17, 19
2016-06-09-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	1, 51, 47, 4, 47, 47, 4, 3, 2, 4, 51, 47, 47, 51, 50, 2, 1, 51, 47, 4, 3, 4, 2, 51, 4, 51, 4, 51, 4, 51, 4, 47, 51, 47, 51, 47, 42, 47, 42, 47, 6, 47, 39, 52, 39, 52, 45, 27, 32, 27, 45, 52, 41, 52, 39, 41, 52, 41, 52, 41, 52, 41, 52, 41, 52, 41, 52, 39, 52, 45, 27, 32, 31, 32, 30, 32, 30, 32, 31, 32, 31, 32, 31, 32, 36, 35, 36, 32, 36, 35, 36, 32, 36, 35, 36, 32, 36, 35, 36, 32, 31, 32, 31, 32, 38, 32, 31, 32, 31, 32, 31, 32, 31, 32, 49, 48, 49, 48, 49, 48, 49, 48, 49, 48, 49, 28, 26, 27, 45, 52, 39, 48, 39, 48, 39, 47, 39, 52, 39, 42, 47, 42, 47, 39, 45, 27, 26, 44, 26, 44, 28, 26, 28, 26, 28, 32, 31, 32, 28, 49, 42, 39, 52, 39, 47, 6, 4, 47, 51, 50, 50, 51, 1, 50, 1, 51, 1
2016-06-10-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	1, 2, 51, 47, 43, 47, 49, 48, 49, 51, 47, 4, 6, 47, 14, 16, 47, 52, 41, 47, 18, 19, 18, 19, 21, 20, 24, 23, 29, 23, 32, 30, 29, 23, 24, 30, 20, 30, 20, 22, 34, 30, 22, 21, 20, 21, 22, 30, 34, 33, 35, 37, 38, 32, 28, 32, 28, 26, 31, 26, 27, 26, 27, 26, 28, 46, 44, 26, 26, 44, 26, 44, 45, 42, 47, 42, 47, 42, 47, 4, 47, 4, 3, 4, 3, 4, 43, 47, 51, 49, 47, 43, 42, 46, 49, 46, 49, 48, 50
2016-06-11-:-82e12171-1933-0500-13cd-4440fd8c4a42	46, 49, 46, 49, 46, 44, 44, 26, 44, 44, 44, 26, 28, 46, 49, 48
2016-06-11-:-d4adb0f1-1833-0500-a6ce-4440db8c4a42	51, 4, 51, 4, 51, 4, 51
2016-06-13-:-322d1b03-1933-0500-cfce-4440df8c4a42	2, 50, 51, 4, 51
2016-06-14-:-82e12171-1933-0500-13cd-4440fd8c4a42	51, 4, 3, 4, 47, 42, 47, 42, 47, 39, 52, 39, 52, 39, 47, 39, 52, 41, 47, 14, 16, 18, 19, 21, 20, 24, 23, 24, 20, 24, 30, 20, 21, 22, 21, 22, 21, 22, 20, 30, 29, 30, 32, 31, 32, 31
2016-06-14-:-9331006a-1933-0500-92ce-4440dc8c4a42	2, 51, 4, 51, 4, 51, 4, 47, 8, 9, 14, 47, 16, 47, 16, 47, 14, 14, 14, 14, 12, 14, 12, 14, 12, 14, 12, 14, 12, 14, 12, 14, 12, 14, 9, 47, 41, 1, 41, 47, 51, 1, 51, 4, 3, 4, 3, 4, 3, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 8, 6, 5, 7, 9, 7, 9, 10, 11, 10, 11, 12, 9, 47, 42, 47, 39, 42, 39, 47, 14, 16, 47, 18, 47, 18, 47, 41, 52, 40, 18, 20, 21, 20, 30, 20, 22, 21, 22, 21, 22, 21, 22, 21, 22, 21, 22, 20, 30, 24, 20, 21, 20, 24, 23, 29, 23, 29, 23, 29, 23, 25, 27, 25, 23, 29, 29, 30, 34, 33, 34, 29, 30, 32, 30, 32, 30, 32, 30, 32, 27, 45, 25, 23, 29, 30, 29, 30, 22, 20, 30, 24, 20, 21, 19, 17, 19, 17, 19, 17, 16, 17, 40, 20, 24, 23, 24, 30, 29, 30, 29, 30, 32, 30, 34, 30, 34, 33, 35, 37, 38, 37, 35, 33, 35, 37, 38, 32, 32, 31, 32, 31, 32, 30, 32, 27, 45, 39, 47, 42, 47, 51, 50, 51
2016-06-14-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	1, 51, 4, 51, 4, 51, 4, 51
2016-06-15-:-649c1d14-a031-0500-26cd-0e40347b4342	1, 51, 4, 51, 4, 51, 4, 51, 4, 51, 50
2016-06-15-:-9331006a-1933-0500-92ce-4440dc8c4a42	51, 4, 51, 47, 47, 4, 3, 47, 8, 47, 39, 47, 39, 47, 39, 52, 39, 47, 39, 52, 39, 42, 49, 48, 49
2016-06-15-:-d4adb0f1-1833-0500-a6ce-4440db8c4a42	1, 51, 4, 6, 4, 3, 5, 7, 8, 47, 39, 41, 39, 52, 40, 18, 20, 24, 20, 30, 29, 30, 29, 32, 30, 32, 34, 33, 35, 37, 35, 37, 38, 32, 49, 32, 28, 32, 28, 49, 44, 26, 50, 44, 51, 49, 47, 49, 51, 47, 43, 42, 43, 42, 39, 52, 40, 18, 19, 21, 19, 47, 18, 19, 18, 19, 18, 19, 18, 40, 52, 41, 52, 39, 52, 45, 27, 26, 39, 47, 43, 51, 50, 1
2016-06-16-:-649c1d14-a031-0500-26cd-0e40347b4342	1, 51, 47, 4, 47, 4, 47, 6, 5, 6, 47, 6, 5, 42, 47, 42, 47, 42, 47, 43, 51, 48, 1, 51, 47, 6, 47, 42, 47, 4, 47, 43, 47, 47, 43, 49, 42, 28, 32, 31, 32, 27, 26, 42, 47, 42, 47, 4, 3, 4, 3, 4, 6, 47, 42, 47, 42, 47, 4, 47, 4, 3, 4, 47, 42, 47, 4, 51, 2, 3, 4, 47, 43, 47, 1, 2, 1, 51, 4, 3, 4, 42, 47, 39, 52, 39, 42, 49, 48, 47, 51, 1, 21, 1, 21
2016-06-16-:-82e12171-1933-0500-13cd-4440fd8c4a42	51, 4, 47, 42, 47, 39, 47, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 47, 16, 18, 40, 20, 24, 20, 24, 20, 24, 23, 25, 23, 25, 27, 26, 28, 49, 48, 50, 50
2016-06-16-:-c275058f-9132-0500-c8ce-4440df8c4a42	2, 51, 47, 51, 47, 51, 47, 51, 47, 51, 47, 4, 3, 47, 42, 39, 45, 27, 25, 27, 25, 32, 31, 32, 31, 32, 27, 25, 27, 45, 42, 39, 45, 27, 45, 27, 32, 31, 32, 28, 46, 42, 47, 43, 47, 49, 47, 49, 51, 43, 47, 4, 51, 26, 42, 47, 6, 4, 47, 51, 1, 50, 1, 2, 3
2016-06-17-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	50, 21, 1, 2, 1, 51, 4, 3, 4, 6, 4, 6, 47, 14, 47, 40, 24, 30, 29, 30, 32, 31, 32, 31, 32, 31, 32, 31, 32, 31, 32, 31, 32, 33, 34, 33, 35, 36, 32, 31, 32, 26, 27, 45, 44, 46, 42, 47, 47, 43, 47, 4, 3, 4, 3, 4, 47, 42, 39, 52, 39, 47, 51, 50, 51, 1, 21, 1, 21, 21, 1, 51, 4, 4, 4, 47, 43, 47, 43, 47, 43, 49, 51, 47, 4, 47, 42, 47, 42, 39, 42, 47, 39, 52, 41, 47, 14, 16, 18, 19, 18, 47, 40, 52, 41, 41, 52, 41, 47, 40, 18, 19, 21, 21, 22, 21, 22, 21, 22, 21, 22
2016-06-18-:-649c1d14-a031-0500-26cd-0e40347b4342	1, 51, 47, 51, 43, 47, 43, 47, 43, 47, 49, 51, 47, 41, 41, 52, 41, 47, 40, 18, 20, 24, 20, 30, 20, 30, 29, 30, 29, 30, 29, 30, 29, 30, 29, 30, 29, 30, 29, 23, 24, 20, 18, 40, 23, 52, 47, 41, 52, 41, 52, 39, 47, 42, 47, 42, 47, 42, 47, 4, 47, 43, 47, 49, 47, 49, 47, 42, 47, 39, 52, 52, 41, 39, 41, 32, 38, 32, 38, 32, 38, 32, 38, 32, 38, 32, 38, 32, 28, 26, 31, 32, 38, 37, 32, 49, 48, 50, 42, 43, 42, 47, 6, 47, 6, 4, 47, 43, 47, 4, 3
2016-06-18-:-9331006a-1933-0500-92ce-4440dc8c4a42	2, 1, 51, 4, 3, 4, 47, 42, 19, 18, 47, 52, 39, 42, 47, 39, 52, 39, 42, 47, 42, 47, 42, 39, 52, 25, 27, 32, 31, 32, 30, 29, 30, 29, 30, 29, 30, 32, 38, 37, 48
2016-06-18-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	1, 51, 4, 3, 4, 3, 4, 6, 8, 47, 47, 41, 47, 16, 47, 41, 47, 18, 47, 40, 18, 19, 17, 16, 17, 16, 18, 40, 24, 20, 30, 29, 32, 34, 33, 35, 37, 35, 33, 34, 30, 22, 20, 30, 24, 20, 24, 20, 24, 18, 47, 41, 52, 39, 47, 6, 4, 47, 51, 50, 50, 51, 50, 50, 1, 51, 4, 3, 5, 6, 8, 9, 12, 14, 16, 18, 20, 24, 20, 21, 24, 20, 30, 29, 30, 32, 30, 29, 30, 29, 30, 29, 30, 32, 27, 26, 31, 26, 27, 45, 44, 46, 42, 47, 6, 3, 4, 6, 47, 42, 49, 48, 50
2016-06-20-:-01cf3ec6-8631-0500-b8ce-0e40237b4342	1, 51, 4, 3, 4, 6, 8, 7, 8, 7, 8, 7, 8, 9, 7, 12, 13, 12, 14, 16, 47, 16, 47, 41, 52, 39, 52, 39, 52, 39, 52, 39, 42
2016-06-20-:-2ced5415-de31-0500-e2cf-0e40207b4342	1, 51, 4, 51, 4, 51, 1, 4, 47, 39, 47, 4, 47, 42, 47, 42, 47, 42, 47, 51, 50
2016-06-20-:-322d1b03-1933-0500-cfce-4440df8c4a42	1, 51, 4, 6, 8, 39, 42, 39, 45, 27, 32, 30, 29, 23, 24, 23, 47, 41, 39, 47, 8, 47, 8, 7, 8, 6, 8, 6, 8, 6, 4, 47, 4, 3, 5, 8, 47, 39, 6, 4, 4, 3, 2, 3, 3, 5, 3, 3, 5, 5, 3, 5, 3, 5, 6, 47, 42, 47, 42, 47, 42, 43, 47, 43, 47, 43, 47, 51, 50, 50, 50, 1, 51, 4, 51, 4, 51, 1, 4, 47, 39, 48, 39, 47, 4, 47, 42, 47, 51, 50, 51, 50, 1
2016-06-20-:-d4adb0f1-1833-0500-a6ce-4440db8c4a42	2, 1, 1
2016-06-21-:-649c1d14-a031-0500-26cd-0e40347b4342	2, 51, 3, 51, 47, 4, 47, 39, 47, 8, 47, 39, 52, 47, 16, 47, 16, 14, 15, 17, 16, 47, 16, 18, 19, 18, 19, 18, 20, 24, 23, 24, 30, 29, 30, 29, 30, 25, 23, 25, 23, 29, 30, 29, 34, 33, 32, 31, 32, 28, 32, 28, 32, 31, 32, 27, 32, 31, 26, 31, 26, 28, 26, 27, 25, 45, 25, 52, 39, 52, 39, 52, 41, 47, 41, 47, 18, 19, 20, 24, 23, 29, 25, 27, 25, 27, 25, 23, 29, 23, 30, 20, 24, 40, 52, 39, 47, 39, 42, 39, 52, 47, 16, 14, 12, 13, 12, 9, 47, 14, 16, 19, 18, 20, 24, 23, 24, 23, 29, 23, 29, 25, 27, 32, 34, 33, 35, 37, 38, 37, 48, 49, 48, 50, 48, 49, 51, 50, 51, 50
2016-06-21-:-d4adb0f1-1833-0500-a6ce-4440db8c4a42	50, 51, 47, 51, 47, 6, 8, 47, 14, 17, 15, 17, 16, 47, 41, 47, 41, 40, 24, 52, 23, 25, 27, 44, 42, 39, 47, 42, 43, 47, 49, 49, 51, 50
2016-06-22-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	1, 51, 4, 3, 5, 3, 5, 6, 47, 39, 41, 39, 52, 39, 42, 47, 42, 47, 43, 47, 49, 51, 47, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 47, 51, 39, 41, 47, 16, 17, 15, 13, 1, 47, 8, 8, 47, 8, 47, 16, 47, 16, 17, 1, 30, 32, 27, 25, 45, 39, 44, 42, 44, 42, 43, 42, 47, 42, 47, 42, 47, 39, 47, 6, 4, 3, 4, 5, 6, 47, 42, 47, 6, 47, 42, 47, 42, 39, 45, 27, 32, 31, 32, 31, 32, 31, 32, 27, 32, 30, 32, 36, 35, 32, 38, 32, 31, 30, 32, 29, 30, 32, 31, 27, 25, 23, 29, 27, 32, 31, 52, 39, 47, 39, 47, 39, 47, 8, 47, 8, 7, 8, 6, 5, 6, 3, 4, 3, 3, 2, 3, 4, 51, 50, 1, 21, 51, 4, 3, 2, 3, 2, 3, 2, 3, 51, 3, 2, 51, 3, 4, 3, 4, 51, 50, 1, 51, 4, 3, 4, 3, 5, 6, 47, 6, 47, 6, 47, 16, 18, 47, 52, 39, 47, 42, 43, 47, 43, 47, 43, 47, 43, 47, 43, 42, 39, 52, 41, 47, 9, 7, 9, 7, 8, 47, 41, 47, 16, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 30, 29, 30, 20, 30, 29, 30, 29, 30, 29, 30, 29, 30, 20, 30, 29, 30, 29, 32, 29, 30, 29, 30, 29, 30, 29, 30, 29, 30, 29, 30, 29, 30, 32, 34, 33, 35, 37
2016-06-23-:-1d9675be-a432-0500-fdcd-4440e08c4a42	1, 51, 4, 47, 5, 47, 39, 47, 16, 18, 19, 18, 20, 21, 20, 21, 20, 30, 29, 32, 31, 32, 31, 27, 32, 34, 35, 37, 38, 37, 38, 32, 31, 32, 31, 32, 49, 48, 49, 48, 49, 48, 49, 48, 49, 48, 50, 2
2016-06-23-:-79788731-c932-0500-14ce-4440e28c4a42	1, 2, 4, 47, 43, 51, 50, 1, 4, 47, 14, 16, 18, 47, 40, 18, 20, 24, 40, 52, 23, 52, 45, 44, 45, 44, 45, 44, 45, 44, 45, 44, 45, 44, 45, 44, 45, 25, 27, 32, 1, 31, 32, 49, 48, 49, 48, 49, 47, 49, 51, 50
2016-06-23-:-9331006a-1933-0500-92ce-4440dc8c4a42	1, 51, 4, 3, 5, 5, 3, 5, 6, 5, 3, 4, 3, 5, 3, 4, 47, 4, 47, 4, 47, 4, 47, 47, 47, 4, 47, 4, 47, 4, 47, 39, 45, 39, 47, 42, 47, 39, 17, 16, 14, 14, 47, 39, 47, 39, 47, 39, 52, 39, 42, 39, 52, 45, 27, 25, 27, 32, 30, 32, 30, 29, 30, 32, 31, 32, 49, 48, 49, 42, 47, 43, 47, 49, 48, 48
2016-06-24-:-8aa24301-1933-0500-4dce-4440e08c4a42	1, 21, 51, 4, 51, 47, 43, 47, 4, 47, 43, 47, 43, 47, 49, 48, 49, 51, 50, 50
2016-06-25-:-322d1b03-1933-0500-cfce-4440df8c4a42	2, 51, 4, 3, 2, 4, 51, 47, 51, 4, 51, 50, 50, 50, 50, 1, 2, 1, 2, 1, 2, 51, 47, 51, 47, 51, 47, 51, 47, 51, 47, 51, 4, 47, 6, 5, 8, 47, 8, 47, 41, 52, 40, 18, 40, 47, 18, 47, 4, 47, 51, 47, 51, 47, 47, 51, 47, 51, 47, 51, 47, 43, 47, 43, 47, 42, 47, 42, 47, 6, 4, 47, 42, 39, 52, 25, 27, 32, 30, 30, 32, 27, 45, 39, 47, 6, 4, 47, 51, 47, 51, 47, 51, 47, 47, 51, 47, 51, 51, 51, 47, 51, 47, 51, 47, 51, 51, 47, 47, 51, 47, 6, 47, 14, 16, 18, 19, 18, 16, 14, 47, 8, 6, 4, 47, 1, 47, 51, 49, 47, 49, 47, 43, 47, 49, 47, 47, 43, 42, 43, 47, 51, 4, 3, 4, 3, 4, 3, 6, 8, 9, 12, 13, 11, 10, 12, 9, 8, 6, 4, 47, 51, 50, 1, 51, 47, 47, 47, 47, 47, 47, 47, 51, 50, 51, 4, 51, 47, 51, 47, 4, 51, 4, 47, 4, 47, 4, 47, 4, 47, 42, 51, 47, 4, 47, 42, 47, 42, 47, 4, 47, 4, 4, 47, 42, 39, 52, 39, 52
2016-06-25-:-903fc408-1933-0500-c2ce-4440e18c4a42	1, 51, 47, 4, 47, 42, 47, 42, 47, 4, 5, 3, 5, 6, 47, 42, 39, 45, 25, 27, 25, 23, 29, 23, 24, 23, 24, 40, 52, 39, 47, 39, 47, 42, 49, 47, 43, 42, 43, 51, 48, 51, 50, 51, 47, 51, 47, 4, 47, 4, 6, 47, 16, 18, 40, 18, 20, 24, 23, 29, 32, 27, 45, 44, 46, 42, 47, 51, 47, 51, 47, 4, 47, 6, 47, 42, 47, 6, 4, 47, 51, 50
2016-06-25-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	51, 47, 51, 47, 51, 47, 51, 47, 51, 47, 51, 47, 1, 51, 47, 51, 47, 51, 47, 51, 47, 51, 49, 47, 49, 28, 49, 32, 38, 37, 38, 32, 28, 49, 51, 47, 51, 47, 51, 47, 51, 51, 51, 51, 51, 51, 51, 47, 51, 47, 43, 47, 43, 47, 42, 46, 28, 49, 49, 51, 47, 51, 47, 51, 47, 51, 49, 47, 42, 39, 52, 25, 27, 32, 30, 29, 30, 32, 31, 32, 49, 48, 49, 51, 47, 51, 47, 43, 51, 49, 49, 46, 49, 48, 49, 51, 47, 51, 4, 51, 50, 1
2016-06-28-:-7185e765-0532-0500-3ece-4440df8c4a42	1, 2, 51, 4, 47, 42, 47, 6, 8, 7, 8, 47, 39, 52, 39, 52, 39, 45, 27, 45, 27, 25, 23, 25, 45, 25, 27, 32, 31, 32, 49, 48, 49, 48, 48
2016-06-28-:-79788731-c932-0500-14ce-4440e28c4a42	1, 51, 4, 51, 4, 51, 47, 42, 42, 47, 6, 5, 6, 5, 6, 47, 42, 39, 52, 23, 27, 25, 23, 29, 32, 31, 32, 31, 32, 38, 32, 37, 38, 32, 31, 32, 30, 25, 23, 25, 27, 26, 27, 26, 42, 47, 43, 47, 49, 47, 49, 43, 48, 49, 48, 51, 50, 2, 50, 51, 47, 39, 52, 39, 52, 39, 52, 39, 47, 16, 47, 40, 24, 30, 20, 21, 20, 21, 22, 21, 22, 20, 30, 29, 30, 32, 31, 30, 32, 27, 32, 25, 23, 29, 30, 24, 20, 18, 40, 18, 19, 18, 16, 47, 16, 41, 16, 18, 47, 40, 47, 40, 52, 39, 52, 39, 42, 47, 4, 47, 43, 47, 49, 48, 50
2016-06-28-:-82e0185b-1933-0500-5dce-4440dc8c4a42	1, 51, 47, 4, 47, 42, 47, 42, 47, 47, 39, 47, 39, 47, 8, 47, 8, 47, 16, 18, 19, 18, 47, 40, 52, 40, 18, 19, 18, 20, 21, 22, 34, 30, 22, 20, 30, 20, 21, 20, 24, 23, 24, 23, 29, 23, 29, 25, 32, 30, 32, 31, 32, 38, 37, 38, 37, 38, 37
2016-06-28-:-8aa24301-1933-0500-4dce-4440e08c4a42	3, 51, 47, 43, 47, 43, 47, 43, 47, 4, 3, 4, 47, 42, 44, 42, 47, 6, 5, 6, 47, 42, 39, 39, 45, 44, 45, 52, 39, 47, 39, 52, 39, 47, 39, 52, 41, 47, 16, 18, 19, 18, 40, 52, 45, 25, 23, 24, 30, 20, 24, 23, 29, 32, 31, 32, 31, 26, 31, 32, 30, 29, 23, 30, 20, 21, 22, 30, 33, 29, 30, 32, 30, 32, 31, 32, 31, 32, 31, 32, 38, 37
2016-06-28-:-9331006a-1933-0500-92ce-4440dc8c4a42	1, 2, 51, 47, 49, 51, 47, 41, 47, 40, 24, 23, 27, 32, 31, 32, 30, 32, 36, 35, 37, 38, 37, 38, 32, 49, 32, 31, 32, 30, 32, 30, 32, 27, 25, 23, 24, 40, 18, 47, 41, 39, 42, 43, 42, 49, 28, 49, 32, 31, 37, 36, 38, 36, 32, 31, 32, 27, 26, 28, 26, 31, 26, 28, 32, 28, 26, 31, 32, 27, 26, 28, 49, 28, 49, 32, 31, 32, 30, 32, 34, 33, 34, 30, 34, 30, 29, 30, 29, 30, 24, 23, 29, 32, 30, 32, 31, 26, 27, 25, 23, 24, 20, 21, 19, 18, 20, 24, 23, 25, 27, 26, 28, 32, 38, 37, 32, 35, 33, 34, 32, 30, 29, 30, 32, 49, 48, 50, 2
2016-06-28-:-af807357-1933-0500-42ce-4440dd8c4a42	1, 48, 51
2016-06-28-:-d2c06959-1933-0500-0ccf-4440e18c4a42	2, 1, 51, 47, 4, 47, 14, 16, 18, 24, 20, 24, 30, 29, 27, 45, 39, 42, 49, 51, 51, 47, 47, 51, 51, 51, 47, 51, 47, 51, 47, 14, 15, 14, 9, 47, 16, 47, 16, 18, 20, 24, 23, 29, 23, 29, 23, 29, 23, 29, 23, 27, 45, 39, 39, 42, 47, 42, 49, 48, 49, 42, 1, 42, 49, 48, 1, 48, 42, 49, 48, 42, 49, 48, 49, 51, 47, 42, 49, 48, 49, 2, 49, 1, 47, 49, 1, 47, 49, 47, 49, 47, 49, 51, 47, 42, 49, 48, 1, 48, 49, 46, 49, 51, 46, 49, 28, 31, 32, 31, 26, 27, 32, 30, 29, 23, 29, 24, 20, 18, 16, 14, 47, 14, 9, 8, 6, 4, 47, 42, 39, 45, 44, 46, 49, 42, 49, 47, 49, 47, 47, 51, 47, 43, 47, 51, 50, 1, 51, 4, 3, 4, 47, 9, 12, 2, 13, 12, 10, 12, 10, 12, 13, 12, 9, 47, 41, 50, 52, 25, 27, 32, 30, 34, 33, 34, 30, 29, 30, 29, 30, 32, 27, 45, 39, 52, 39, 47, 16, 17, 19, 18, 19, 21, 19, 17, 15, 13, 11, 10, 12, 10, 12, 9, 8, 6, 47, 43, 51, 49, 47, 49, 48, 1, 48, 1, 48, 50, 48, 1
2016-06-28-:-ea3af03f-0332-0500-c9cd-4440eb8c4a42	50, 1, 50, 2, 1, 51, 2, 51, 4, 47, 43, 42, 47, 4, 3, 4, 4, 4, 47, 4, 3, 4, 6, 5, 1, 51, 4, 3, 4, 47, 43, 42, 47, 42, 47, 47, 41, 52, 52, 39, 42, 47, 42, 47, 42, 39, 47, 39, 52, 39, 47, 39, 52, 40, 18, 19, 21, 19, 21, 22, 20, 30, 29, 30, 32, 31, 32, 31, 32, 30, 32, 31, 32, 31, 32, 36, 38, 37, 38, 32, 30, 34, 33, 34, 29, 30, 32, 27, 26, 28, 26, 28, 26, 28, 49, 48, 50
2016-06-29-:-01cf3ec6-8631-0500-b8ce-0e40237b4342	1, 51, 4, 47, 18, 40, 52, 25, 45, 27, 26, 31, 26, 31, 26, 31, 26, 27, 45, 27, 45, 42, 44, 42, 47, 49, 51, 47, 14, 47, 18, 40, 24, 21, 24, 23, 25, 27, 26, 31, 26, 31, 26, 31, 32, 38, 37, 35, 32, 35, 33, 34, 32, 30, 32, 27, 26, 31, 26, 31, 26, 31, 26, 31, 32, 31, 32, 31, 32, 31, 32, 31, 32, 27, 44, 26, 44, 26, 44, 26, 27, 45, 52, 39, 42, 47, 42, 39, 52, 41, 47, 6, 4, 47, 4, 47, 43, 47, 43, 47, 41, 39, 47, 39, 52, 39, 45, 27, 32, 30, 32, 31, 32, 32, 31, 32, 30, 32, 36, 32, 30, 29, 30, 22, 21, 20, 30, 29, 30, 34, 33, 32, 31, 32, 30, 32, 31, 32, 30, 32, 31, 32, 30, 29, 23, 30, 24, 20, 18, 19, 18, 16, 47, 41, 47, 42, 39, 52, 41, 47, 16, 47, 16, 18, 40, 24, 23, 25, 27, 32, 31, 32, 36, 35, 32, 38, 32, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 32, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37, 38, 37
2016-06-29-:-649c1d14-a031-0500-26cd-0e40347b4342	51, 3, 5, 6, 4, 3, 4, 3, 47, 42, 47, 42, 39, 42, 39, 52, 25, 45, 44, 26
2016-06-29-:-82e12171-1933-0500-13cd-4440fd8c4a42	51, 47, 43, 51, 47, 42, 47, 4, 6, 47, 42, 47, 42, 47, 42
2016-06-30-:-01cf3ec6-8631-0500-b8ce-0e40237b4342	1, 51, 47, 51, 47, 51, 47, 51, 47, 42, 39, 45, 27, 31, 26, 31, 26, 31, 32, 27, 44, 26, 44, 26, 27, 45, 25, 52, 39, 52, 39, 52, 39, 52, 39, 52, 40, 18, 19, 17, 16, 14, 12, 9, 7, 12, 13, 12, 9, 8, 47, 50, 1, 51, 47, 8, 9, 8, 7, 8, 6, 7, 5, 3, 4, 47, 43, 42, 39, 52, 45, 29, 25, 27, 25, 23, 29, 30, 32, 27, 26, 28, 49, 42, 49, 47, 49, 47, 49, 51, 50, 51, 4, 3, 1, 3, 4, 47, 4, 47, 6, 47, 42, 39, 25, 52, 25, 45, 25, 27, 32, 30, 32, 31, 32, 30, 29, 20, 30, 20, 24, 20, 30, 20, 21, 30, 34, 33, 35, 36, 32, 31, 32, 30, 32, 31, 32, 30, 32, 27, 52, 39, 52, 39, 39, 52, 39, 42, 47, 49, 47, 49, 47, 43, 47, 49, 47, 43, 47, 49, 47, 47, 49, 47, 43, 49, 28, 49, 28, 49, 28, 49, 28, 49, 28, 49, 28, 49, 48, 50, 48, 48
